0.9913,0.7718,0.9781,0.7201,0.6418,0.4019,0.8379,0.7835,0.7928,0.9434,0.817,0.8909,0.7926,0.9202,0.6735,0.8802,0.8185,0.7636,0.4661,0.9484
0.9894,0.8072,0.9815,0.7198,0.6342,0.4406,0.8699,0.7477,0.8195,0.9346,0.8277,0.8707,0.7765,0.9421,0.6712,0.9054,0.8368,0.808,0.4879,0.9355
0.9859,0.7544,0.9842,0.6895,0.6278,0.3859,0.8527,0.7958,0.7963,0.9574,0.847,0.8821,0.7927,0.917,0.6618,0.9176,0.8039,0.7623,0.5162,0.9486
0.9906,0.757,0.9673,0.7309,0.6555,0.4904,0.8418,0.7044,0.7871,0.9097,0.7788,0.8995,0.7225,0.9127,0.6916,0.8795,0.8433,0.7501,0.3563,0.9027
0.9902,0.734,0.9629,0.7333,0.6662,0.4196,0.8165,0.5943,0.8135,0.8939,0.6834,0.831,0.5816,0.9135,0.6696,0.7983,0.8233,0.7345,0.1373,0.8877
0.9788,0.5691,0.9273,0.7002,0.5317,0.7479,0.6654,0.5089,0.5468,0.7635,0.5614,0.8082,0.5461,0.8583,0.6758,0.795,0.697,0.6092,0.2352,0.6962
0.9893,0.7916,0.9829,0.7174,0.6238,0.4297,0.8605,0.7914,0.8072,0.9385,0.8341,0.8906,0.7984,0.9284,0.6679,0.9189,0.8401,0.7705,0.5113,0.9426
0.9806,0.7751,0.9897,0.7018,0.6128,0.4239,0.8439,0.8967,0.8095,0.9766,0.9307,0.8784,0.9114,0.8962,0.6784,0.9351,0.8163,0.7553,0.7639,0.9847
0.9865,0.7988,0.9802,0.7106,0.6616,0.3944,0.8575,0.7491,0.847,0.9512,0.8324,0.8588,0.7686,0.9348,0.6758,0.8695,0.833,0.7855,0.4306,0.9482
0.9846,0.7772,0.9886,0.6898,0.6381,0.3942,0.8523,0.8344,0.8238,0.9669,0.8766,0.8558,0.8196,0.9117,0.6679,0.8959,0.8133,0.7607,0.5924,0.9677
0.9837,0.7869,0.9889,0.6827,0.6331,0.4117,0.8504,0.8778,0.8099,0.9773,0.9183,0.8813,0.8967,0.8928,0.6803,0.9255,0.8213,0.7694,0.7045,0.9794
0.9917,0.7836,0.9682,0.7183,0.6529,0.4301,0.8697,0.7543,0.7687,0.9223,0.8106,0.9008,0.7701,0.9333,0.6727,0.9348,0.8222,0.7979,0.4852,0.9176
0.9842,0.7846,0.9895,0.6894,0.6199,0.4414,0.8592,0.9051,0.8158,0.9754,0.9259,0.8822,0.9101,0.9234,0.6786,0.9399,0.8158,0.774,0.7697,0.9804
0.9843,0.8014,0.9808,0.7046,0.6032,0.4007,0.8531,0.8098,0.7889,0.9515,0.8339,0.8822,0.8401,0.9505,0.6606,0.8764,0.8065,0.7921,0.5826,0.9497
0.9895,0.7841,0.9778,0.744,0.6506,0.476,0.8434,0.7433,0.8018,0.9247,0.7918,0.89,0.7308,0.9203,0.6884,0.8906,0.8428,0.7808,0.3706,0.9176
0.9891,0.7882,0.9798,0.7173,0.6472,0.4094,0.8692,0.8096,0.7838,0.9395,0.8605,0.9187,0.8553,0.9496,0.6643,0.9652,0.8146,0.7954,0.614,0.9369
0.9911,0.7776,0.9685,0.7135,0.6507,0.4436,0.8424,0.7232,0.7777,0.901,0.7731,0.8905,0.7199,0.9148,0.6638,0.8874,0.8369,0.7513,0.4109,0.8868
0.9875,0.8066,0.982,0.7234,0.6509,0.4566,0.861,0.7627,0.8203,0.9473,0.8202,0.8785,0.7919,0.9496,0.6721,0.9142,0.8276,0.8088,0.5027,0.9388
0.9866,0.7518,0.9888,0.6984,0.5987,0.5336,0.8384,0.9484,0.7832,0.9751,0.9633,0.9134,0.967,0.8768,0.7148,0.9752,0.8225,0.7183,0.9208,0.9739
0.9843,0.7527,0.9869,0.685,0.6167,0.42,0.8379,0.8218,0.7984,0.9761,0.8791,0.8487,0.823,0.9017,0.6585,0.9167,0.804,0.7601,0.5636,0.9789
