0.9938,0.778,0.9659,0.7275,0.6586,0.4133,0.8539,0.7202,0.7842,0.9127,0.8129,0.8988,0.7698,0.9114,0.6771,0.8679,0.8463,0.7536,0.4776,0.8946
0.9913,0.7451,0.943,0.7291,0.6745,0.4648,0.8349,0.6527,0.7754,0.8547,0.7399,0.9067,0.6997,0.889,0.6812,0.9028,0.8403,0.7662,0.4094,0.829
0.9891,0.7463,0.9425,0.7074,0.6781,0.4364,0.8199,0.6119,0.7755,0.8492,0.7376,0.8977,0.6736,0.8856,0.6636,0.9315,0.8217,0.7369,0.3574,0.8131
0.9912,0.723,0.9413,0.7461,0.6778,0.5739,0.8116,0.549,0.7379,0.8118,0.6573,0.8577,0.6113,0.8757,0.7165,0.8922,0.8105,0.6961,0.199,0.7923
0.9872,0.6841,0.9227,0.7656,0.664,0.5707,0.7897,0.4977,0.7304,0.7973,0.6053,0.8176,0.593,0.8699,0.6895,0.8238,0.801,0.7219,0.1494,0.7914
0.9809,0.6476,0.8822,0.761,0.6365,0.6951,0.7482,0.5341,0.6776,0.7783,0.6359,0.825,0.6764,0.8297,0.733,0.8256,0.7576,0.6843,0.2843,0.7342
0.9827,0.6575,0.9098,0.7768,0.6513,0.6803,0.7357,0.4936,0.6878,0.7462,0.5787,0.8275,0.5694,0.8498,0.72,0.8577,0.7894,0.6864,0.1785,0.7281
0.9848,0.7677,0.9447,0.784,0.6875,0.696,0.8303,0.755,0.7917,0.8958,0.816,0.899,0.8081,0.8745,0.7692,0.9591,0.8362,0.7736,0.5878,0.8419
0.9818,0.754,0.9513,0.7479,0.6934,0.6602,0.8157,0.7422,0.8128,0.8824,0.8058,0.8527,0.7865,0.8801,0.7438,0.8917,0.8208,0.7811,0.4835,0.8794
0.9705,0.7564,0.9654,0.7333,0.6675,0.6929,0.8106,0.7514,0.8262,0.9092,0.8279,0.8379,0.7879,0.9014,0.7381,0.9374,0.8041,0.763,0.455,0.8965
0.9738,0.7643,0.9645,0.7532,0.6719,0.6975,0.8239,0.8221,0.8155,0.9218,0.8718,0.8632,0.8462,0.8694,0.7506,0.95,0.806,0.7676,0.5851,0.8938
0.9861,0.8116,0.9612,0.7742,0.6905,0.6562,0.8626,0.8069,0.837,0.9169,0.8598,0.9151,0.8429,0.9113,0.748,0.9424,0.8526,0.8056,0.6478,0.8902
0.9763,0.7899,0.965,0.7705,0.6686,0.6702,0.8417,0.8808,0.8392,0.93,0.9194,0.9018,0.915,0.8904,0.7579,0.964,0.8334,0.7917,0.7961,0.9231
0.9816,0.7929,0.9727,0.7545,0.661,0.5926,0.8525,0.8901,0.8159,0.9369,0.895,0.9031,0.921,0.9195,0.7154,0.9287,0.8233,0.7943,0.7704,0.942
0.9793,0.7692,0.948,0.7726,0.6921,0.7111,0.8304,0.7803,0.8024,0.8958,0.8396,0.8769,0.8419,0.902,0.7655,0.9252,0.7894,0.8078,0.5709,0.8791
0.9855,0.7925,0.963,0.782,0.6808,0.6424,0.8493,0.8445,0.8163,0.9238,0.8855,0.9182,0.8985,0.9372,0.735,0.9611,0.8321,0.8148,0.7364,0.8983
0.9796,0.7892,0.9527,0.788,0.7008,0.7171,0.8449,0.7901,0.8176,0.885,0.832,0.8955,0.8365,0.9157,0.7599,0.9133,0.8224,0.8154,0.5798,0.8804
0.9777,0.794,0.9546,0.7717,0.7042,0.6887,0.8551,0.8195,0.8028,0.9036,0.8449,0.8877,0.8481,0.9235,0.7416,0.9178,0.8184,0.8035,0.623,0.9007
0.9742,0.8082,0.9659,0.7463,0.6616,0.6836,0.8424,0.9073,0.846,0.9437,0.9282,0.9082,0.9343,0.9345,0.7587,0.9809,0.8293,0.7977,0.8541,0.9237
0.9655,0.7894,0.9759,0.7423,0.6461,0.6332,0.8407,0.9004,0.842,0.9546,0.9316,0.8812,0.9179,0.9166,0.7325,0.9581,0.7911,0.7903,0.7943,0.9487
